index,ZoneVec_1,ZoneVec_2,ZoneVec_3,ZoneVec_4,ZoneVec_5,ZoneVec_6,ZoneVec_7,ZoneVec_8,ZoneVec_9,ZoneVec_10,ZoneVec_11,ZoneVec_12,ZoneVec_13,ZoneVec_14,ZoneVec_15,ZoneVec_16,ZoneVec_17,ZoneVec_18,ZoneVec_19,ZoneVec_20,ZoneVec_21,ZoneVec_22,ZoneVec_23,ZoneVec_24,ZoneVec_25,ZoneVec_26,ZoneVec_27,ZoneVec_28,ZoneVec_29,ZoneVec_30,ZoneVec_31,ZoneVec_32,ZoneVec_33,ZoneVec_34,ZoneVec_35,ZoneVec_36,ZoneVec_37,ZoneVec_38,ZoneVec_39,ZoneVec_40,ZoneVec_41,ZoneVec_42,ZoneVec_43,ZoneVec_44,ZoneVec_45,ZoneVec_46,ZoneVec_47,ZoneVec_48,ZoneVec_49,ZoneVec_50,ZoneVec_51,ZoneVec_52,ZoneVec_53,ZoneVec_54,ZoneVec_55,ZoneVec_56,ZoneVec_57,ZoneVec_58,ZoneVec_59,ZoneVec_60,ZoneVec_61,ZoneVec_62,ZoneVec_63,ZoneVec_64,ZoneVec_65,ZoneVec_66,ZoneVec_67,ZoneVec_68,ZoneVec_69,ZoneVec_70,ZoneVec_71,ZoneVec_72
381,0.13973123,1.0945641,-0.758858,1.2375835,0.67152923,-1.674189,1.7814418,1.4424233,1.2154043,1.1454375,0.40520164,2.6476402,1.3286803,1.8279512,-1.6498137,-2.97169,0.16141757,1.0610222,0.961142,0.20946136,1.7377741,-0.7027577,-0.52497774,0.3918185,-0.12858267,-1.9767846,-0.94443136,-0.69613445,-0.32528,1.309239,-0.83450633,-0.9577204,-1.8671455,-0.80737484,-1.5202094,-2.0554574,-0.4302147,-1.902101,-1.1688981,-1.8069286,-0.891869,1.4581865,-0.062147982,-2.2309742,-2.6027942,1.3831403,-0.30246788,0.5805734,0.25487033,0.48296207,0.050954904,2.547494,-0.19291662,0.99885315,-0.17797616,-3.3939,1.0392739,-2.1500628,0.80908436,1.2820148,0.9372863,0.5460533,0.7358532,-2.2269087,2.7269335,0.104177296,-0.3210274,-0.3917349,-2.4239485,1.9267858,0.2879983,1.1753652
382,-1.6987478,-0.064765945,0.15278322,-0.94946456,-0.06472315,0.15581763,0.11209218,1.488083,0.70901775,0.58783466,0.7712312,0.6373052,1.8948342,1.6663874,-0.50564474,-1.2527776,-0.1590899,-0.3754995,-0.80417615,-0.81074065,1.5592163,1.1572462,0.41937745,-1.1833446,-0.6967916,1.4057302,1.02172,-1.2077954,0.89322686,2.096561,1.8397033,-0.5872248,-1.0910412,1.1798586,-1.3511496,0.65864,0.46283975,-0.12856856,0.10997486,0.79149544,-1.2761616,-0.47872755,1.3132064,-1.9580935,-0.7984753,-0.7266998,-0.4541715,2.5856519,0.3500645,-2.5448906,-0.25380728,0.39053228,-1.3467911,1.2218951,1.0228429,-0.2201709,1.4099134,-1.3012415,-0.608543,-1.3006395,2.017591,1.7439511,-1.179246,-1.8615001,0.50993454,1.0672041,-1.7070673,-1.8790488,-1.7249935,2.2324076,-0.61992604,-0.7142107
383,-1.4987469,1.3308575,-0.38115507,1.5372204,-1.1021096,-0.24534518,-0.18640983,-0.0065804496,1.1456637,-1.1242317,-0.2290672,1.5950949,-0.6051185,-0.95457107,0.13671565,0.15343118,-0.8943032,-2.5659587,-1.4330481,0.8637883,-0.43911204,-0.35456383,1.5085831,-0.42227614,1.0281099,0.54349416,-0.4614071,-1.004391,-1.2366138,-0.57409024,-0.42540643,-1.4264175,-0.64777666,1.626139,-0.660375,-0.0023710732,0.06108465,-2.311187,-2.4584374,-0.4790943,0.80877036,-2.3963692,-0.53152955,-0.70341074,-0.121803895,-0.48458764,1.0100051,2.6511915,-0.302624,-0.49253267,0.27641338,-0.53688294,-1.9948623,-0.5219572,0.7276429,0.4050176,-1.5337682,-0.9654662,0.79253113,-1.5223612,-1.100723,-1.4451383,-0.22879452,-1.1076323,2.0842955,1.0945783,-0.4934869,-0.102827355,2.549913,0.333045,1.4927814,0.08527805
384,-0.68825066,0.28083384,-0.5429141,-0.64151084,1.2801154,-0.29968983,0.84312487,-0.107381016,0.8555911,0.52620506,-0.09429668,-0.015445287,-0.62062925,0.12267303,0.38853052,-0.61858463,0.8094321,0.314732,-0.52169377,-0.63603383,0.43380135,-0.5624893,0.81938875,0.14354752,0.6697829,1.2615662,0.3871814,-0.19241013,-0.42860788,-1.1438245,-2.0273287,1.2267622,-0.1123626,-0.4066295,0.18018027,0.32832876,-0.0998385,0.4200524,-1.1622688,-1.1202319,-0.69303304,-0.5809633,1.2454594,0.4158446,0.4791345,0.20188798,0.5634338,1.4414804,-0.7777385,-0.3873295,-0.2332722,-0.018550484,0.24104008,-0.08355555,-0.36701623,1.4721017,0.16615124,0.70797116,-0.21341974,-0.57949924,-0.93669957,1.1675813,1.4376258,0.88133013,-0.55315614,1.1262164,0.81256455,0.3894531,0.1037351,-0.8571552,1.6336738,1.039315
385,0.17355032,0.45145613,0.18859051,-0.65607166,-0.8090276,0.6577224,-1.6214031,-0.34211722,0.21224056,1.015473,0.39904457,0.40204832,-1.0581058,-0.036389347,-0.26191005,-0.25488645,-0.3410405,1.1807463,0.028118206,1.7780066,-0.8140022,-2.3596866,0.9118961,0.15807801,0.5524263,1.1893361,0.0061174594,-0.2185338,-1.1510223,-0.6224569,-0.77684516,-0.914772,-0.29944432,1.051263,-2.0420365,-0.4280938,1.191292,0.7659896,0.028728396,1.5784711,-1.3097925,0.20556721,-1.0328985,0.9240143,2.480221,-1.0547836,1.1214908,-1.3360848,0.23418605,0.05171295,-0.4206481,1.2627935,-0.18907116,-0.2697809,0.26774105,0.48992684,-0.34226424,0.0119540375,-0.16898878,1.048944,-0.16090274,-1.0382011,-1.3595643,-0.41778636,0.9785091,-0.26818064,-0.9455331,-1.5272014,0.39795133,-0.24454549,1.1978236,0.15799727
386,-1.0492692,-0.76967424,-0.8128202,0.036440317,0.37454814,-0.53424495,1.1019698,1.1338475,-0.9957578,-0.35249382,-1.8210504,-0.116262674,0.12848166,1.1007782,0.78582114,0.7439497,0.034032006,1.4991583,0.13100508,0.26601526,0.38648313,-0.20049474,0.6449503,1.6925758,1.7130308,-0.17819194,0.558934,-0.08489386,1.1083449,-0.72500706,-1.0431467,-0.14929886,0.5143411,-0.5554991,0.46795857,-2.158539,-1.1269165,-0.9641941,-1.2338506,-1.7050523,-1.0209726,-0.400728,-1.3828135,-0.4418246,0.39136112,-0.051915128,-0.42221317,0.5663456,1.1348063,-0.61087376,-1.2105993,0.8233893,-0.24153031,-0.7052339,-1.139616,1.3108068,-0.678268,0.686484,1.634111,-0.25399432,-1.9312896,-0.6963808,1.5163053,0.2061471,1.061878,1.9162757,-0.41762686,1.7645221,-0.8282218,-0.6323708,0.7358618,-0.70971715
387,-1.1553159,0.5674303,-1.8604292,1.0353193,0.05084122,-0.45863548,0.98751605,2.3248706,-0.7131403,0.58445466,-1.1698413,0.6895412,0.9883232,0.6275193,0.16647512,0.25038972,0.89343315,-0.9756849,-1.8495117,-0.25832438,1.1993872,-0.5093206,1.4958873,0.028016057,0.88298196,-0.03972419,-0.94927317,1.4587911,0.18640578,0.9423404,0.49085683,-0.6404778,0.82026005,0.320486,-0.5214004,-1.2753279,-0.35663402,0.14832792,0.064820826,-0.6795933,-0.45399028,0.8023053,-1.0558692,0.51055205,-0.13029629,-0.471213,0.49140015,1.3490583,0.4227214,0.44592628,-0.55536413,0.19555335,0.80701345,0.35386914,0.6640025,0.5229165,1.1191779,-0.617907,1.5157006,-0.797399,-0.6119185,-0.40002468,-1.1289276,0.34250915,1.0786189,1.2475008,-0.6770338,0.34948623,-0.45114022,0.39905602,0.7373012,-0.59713966
388,-1.084447,0.05522471,-1.8018054,0.9688633,0.6479213,-0.19872068,1.1912162,0.20427339,-1.0954719,-0.68480396,-0.46165743,-0.7230567,-1.5301846,0.8010657,0.26733273,0.2591753,0.62311333,-0.8377058,0.047684424,-0.48915577,-1.8071055,-0.9855467,-1.1188154,-0.06708278,0.9984294,1.0172585,-0.25404587,1.9251603,-0.1833058,1.8620864,0.33438122,0.061118152,-0.57246655,1.2395533,0.31447524,0.056385662,-0.35348895,-0.4839886,0.8839948,1.8732544,0.5195859,-0.4893299,0.10596233,-1.5962263,-0.18900849,-0.8919074,1.0133449,-0.21463744,-0.29409873,0.45532796,-0.28490186,0.60558474,0.3462755,-0.40347967,0.3691605,0.58295023,-1.2664477,1.5974249,-1.100735,-0.3132572,-1.6001356,0.2279009,-1.2730656,-0.11706684,0.7009124,0.5422223,-0.5504756,-0.7815777,-0.59360796,0.40472677,-1.119769,-0.5139545
389,-1.0399673,2.3445556,0.7421221,0.10449728,0.94997895,-0.13003315,-0.016696071,0.585555,-0.7239849,1.2638402,0.3984444,0.42727783,0.19241813,-0.057389595,-0.3027054,-0.9080809,0.22694165,0.49253994,-1.4898462,0.54349697,-0.7218194,-1.1395055,0.23768911,-0.8227711,0.7782788,-0.12223403,0.3419612,-1.1934977,-0.31118244,0.6649232,-1.7813082,0.0865568,0.3410739,0.76838607,-0.6789061,-0.6359228,1.6608275,-0.054009136,0.34584725,-0.22983612,-0.43599606,0.056318425,-0.7806617,-1.4312596,0.47606584,-1.3835008,0.27539003,-2.0541189,0.667486,-0.2944409,-0.8322562,1.109815,0.19224122,0.63984,-0.09007973,1.9447273,-0.07033209,1.1095632,0.007428222,-0.8797674,-0.039964482,-0.3761437,-0.39784643,0.03582805,-0.027742334,-0.28534755,-1.5104747,-0.9376265,-1.3270402,0.6848914,1.9187152,0.30147284
390,-0.74234706,0.9383903,0.021210747,-0.119883336,-0.1927788,-0.42855713,-0.14510255,-0.020484831,-0.79069954,0.53851813,0.007689872,0.35472634,0.19034213,-0.15407073,0.12273894,0.1888151,0.007560764,-0.38001966,-0.3993847,-0.33469847,-0.83860385,-0.930684,0.5103519,-0.31508595,0.60446155,-0.7768958,0.53692865,-0.35335746,-1.0327141,-0.7159303,-0.24999538,-0.124237426,0.8317002,0.11741034,-0.5446368,0.614438,-0.10316985,-0.33070585,-0.5113792,0.5191554,-0.37522444,-0.3002066,-0.6194216,0.113839,-0.33751848,-0.15907042,-0.0146415355,-0.16977707,0.012316997,-0.40158767,-0.24071905,0.82601833,0.12215874,0.2749431,0.44273087,0.56018245,-0.3842811,0.11585026,0.16509578,-0.027997714,-0.5673187,-0.10650487,0.25298375,0.2196131,0.46467403,0.23629332,0.51158184,-0.5474902,0.09191447,0.4257059,0.16552816,0.14209095
391,-0.053841814,-3.876839,-0.7380455,1.0711775,-3.0820804,0.505516,-5.1876883e-05,2.7674985,-0.9803274,-2.4865365,-0.45898047,0.21794073,-0.5402832,1.2628942,0.030542767,2.0294323,-1.0192605,1.7419125,1.1182097,0.7042025,0.48172247,-2.1931565,-3.5621943,1.4271393,1.2270509,-1.2801656,-1.6486441,-1.8919958,-2.9117281,0.62252235,-0.8149433,2.3910356,0.080272436,-1.4637808,0.47037077,-1.4130574,-1.0925863,-0.9570414,0.9083924,-1.4992836,-1.1110812,1.8134242,1.7906154,0.3609111,-1.7547725,-0.001061959,-3.3210468,3.9159746,1.416683,-1.6465082,-1.9172453,2.086393,-2.0220978,-1.2580751,-0.1680762,-0.7582729,-0.98392576,-1.0219649,-0.107589364,0.2731334,-3.4175599,-2.3504667,-0.09419665,2.6566973,-0.30514303,-0.255027,-3.6722472,-1.1836579,1.6256806,-0.49023739,-1.4453677,-1.4769937
392,-1.1090506,-0.6780377,-1.0285512,0.7342127,-0.54630643,1.10023,0.3753547,0.84203106,-0.2572762,2.423495,-0.10837729,0.044061594,1.1046232,-0.2526483,0.43817064,0.41682804,-1.0230255,1.0418621,0.8492738,0.2873458,-0.9208398,-1.6273819,-0.29951093,0.68911654,0.5017565,0.989513,-0.16174167,-0.18738392,-0.58485335,-0.32014883,-1.1687434,-1.2394273,0.40190917,-0.6468506,-1.4853175,2.1697538,2.1713119,-0.6369991,0.47297287,0.49230504,-0.9337475,1.1326958,-0.26108643,-0.87198675,0.70764816,-1.1178409,0.6525063,-0.41655865,-0.084165275,-0.23886275,-0.048519947,1.3081355,1.5861008,0.54167956,0.06814921,1.8616145,-0.10276626,1.7370086,1.6816859,-0.5355289,1.68023,-0.9658932,-1.3762504,0.5135545,1.0541633,-0.020630784,0.8508708,-0.3898161,-0.24035716,-0.28871232,0.17920879,0.21997336
393,-0.059748694,1.1822988,-0.119958825,-0.65952927,1.5009232,0.75829405,1.2937877,-1.422271,0.873568,-1.1451321,0.332799,-0.39111474,0.8633785,0.6416929,-0.9348126,2.0912743,0.916644,1.7470783,2.111558,1.1956209,0.4341164,-1.5249132,0.61884147,-0.38061753,-0.43186396,1.5813191,1.4251441,0.05993097,-0.43255806,-0.4112345,-1.2227161,0.37223238,0.83062696,0.48389834,-1.516471,1.5383681,2.5962565,0.9747349,-0.32927674,1.1222289,-0.089751385,0.7569278,0.3893959,0.18881108,2.9664094,-0.59761953,1.4534798,0.54753727,0.74740565,0.9246344,-0.39242572,1.7016027,1.3341684,-0.16500466,1.5617636,0.1662908,0.17684667,2.6056128,0.45434624,0.31688362,0.2987787,-0.4781476,-0.72333384,-1.3590896,0.9334686,-1.5923811,1.3770587,-0.18205102,1.9561764,0.18502972,2.9283984,0.40838265
394,-0.55344415,1.7016636,0.36842838,-0.87979376,0.25324708,-0.6812646,-1.0662435,1.4243116,-0.35054174,0.14766146,-1.4780849,-0.39924946,1.6947753,0.40817866,2.4440842,0.4308617,1.8421133,0.27864578,0.48471108,-0.2769808,-0.51896316,-0.46095607,1.1304071,-0.61082935,0.43529284,-0.29786745,-0.4967436,1.1787508,-1.1958871,0.4825745,-1.1685873,-1.0048171,1.0323197,-0.14238793,-0.9512626,0.8551513,0.0015133336,0.6633361,-1.1526784,2.1649435,0.19530967,0.92592573,-0.07548422,-0.8657697,0.2153496,0.5334591,0.9630637,-0.97175145,-0.22344142,-1.4637463,-1.9352555,-0.79488397,-0.069259964,0.041046206,0.29698783,1.6265403,1.2315625,1.3902844,2.065818,-0.11287774,-0.75490046,0.33191437,2.2490885,0.70821625,1.9829907,-0.02235833,0.36297184,0.3628791,-1.0101719,-1.5247625,2.354109,-0.529949
395,-0.7416477,-0.81402,-0.7244834,0.53888035,-0.7146541,-0.83562416,0.34923872,1.1207991,-0.28339988,0.016496591,-0.025815012,0.9080478,-0.1866479,0.75742173,0.63431656,0.55025315,0.43351394,-0.75968874,1.1239783,0.88630885,1.0446824,-0.82401264,0.9208175,-0.4951779,0.11488725,-0.38145134,0.5695183,0.70420843,-0.65071553,0.66014373,0.10658126,0.18132646,-0.14479336,-1.2157614,0.107775316,-0.22869481,-0.5372177,0.2083441,-0.20344478,-0.46043113,-0.93614215,0.7136425,0.17330416,0.074299626,0.7095507,-0.926618,0.39486864,0.23938446,-0.32267612,-0.8936928,0.15777214,-0.2918498,0.2396621,-0.76872176,1.2013376,0.6735551,0.50536007,0.64761704,0.93090934,0.24632722,-0.35591304,-0.67403346,0.5215203,-0.40079838,0.082312144,0.19684444,0.17484945,0.35670918,-0.7506603,0.48987013,1.0264903,-1.4872946
396,-1.8971323,-1.2997919,-2.0628016,0.6034848,-3.0125976,0.41071996,1.9924581,0.48936,-0.2885749,0.5866078,0.037930086,-0.07883201,0.7147246,-0.62300575,0.4268269,1.1364112,-0.9687209,-0.26797986,0.24259518,-0.09237514,0.30385706,-0.37586012,2.591163,-0.0077519086,0.3484209,2.0650592,-0.03737556,-0.11022826,-0.7780609,2.076452,-1.1145004,2.3420305,0.7108922,0.6362543,0.84268504,-0.50020844,0.83694184,0.4075533,1.4219455,1.3387688,0.89759207,0.6206067,-1.3573288,-1.1898644,-1.8144429,2.5055435,-0.14447781,2.4059932,-2.3937817,0.6658343,-1.1583183,1.7184272,-0.06503042,1.2729248,-0.3846746,3.0061362,1.494808,2.5586462,1.2659942,-1.3592461,-1.762878,-0.25958169,0.007138446,-0.31180948,0.47974172,0.06419511,1.2887932,1.2387837,-0.72669226,-1.0988758,-1.3493671,-1.3912752
397,-0.7009018,1.2864542,0.016540501,-0.42696145,-0.96627784,-0.17141873,-0.15218961,0.19729762,0.17207026,0.41743833,-0.30490333,2.5216184,1.3987932,1.0860354,0.34292454,-0.23425597,0.16088189,-0.96575063,-0.67435056,-0.52098125,-0.08076716,-1.5632197,0.8489846,0.36329404,-0.424492,0.31645977,0.2534265,0.44848105,-1.2706686,-0.53151864,-0.851609,0.29616237,0.10443135,-0.09835074,0.16521364,-2.203179,0.0071952906,-1.3663752,-1.2279307,-0.8528261,0.99266285,-0.8177053,-0.53086126,-0.4090581,1.0111437,-0.6330884,-0.30174658,0.9111622,-0.3179045,0.23960094,-0.48967332,-0.39808166,-0.35466996,0.18626821,-0.15430191,0.9630342,0.9326662,0.68195397,0.47691658,0.52817583,-1.0097488,-0.11579548,0.20689982,-1.7533149,-1.0052662,0.6646955,0.5107896,0.5273988,0.27739212,0.1265689,1.0145104,-0.97909975
398,-1.3369107,-1.2951534,-1.7130009,-2.044223,-1.9414814,0.67260545,-1.3609571,4.5616326,-0.60577434,-0.23393385,-1.474776,-0.70822805,0.18385366,-0.20433505,0.1611962,1.2377783,1.3543435,1.0181193,1.251485,1.2983369,1.320014,-0.94821316,-0.6314703,1.0490456,0.5923435,0.070811234,1.1472008,-2.5040324,-2.030062,1.4288867,0.04292406,-0.5446083,-0.09638757,-1.2162539,0.9024056,0.40460438,-1.161532,0.6302133,1.3824677,-0.016083684,-2.462974,0.15100044,-0.6590095,1.6136694,-2.250224,-0.35045594,0.19943301,1.6126449,-0.61013633,-2.0475297,0.66407496,0.07629011,0.7797295,-0.28602824,0.5255159,0.38951808,1.9328382,-0.5510996,1.9397151,0.040113248,-1.9080606,-4.716034,-0.55404454,2.0307117,-0.9639108,0.6024929,0.7585859,-0.41402292,-0.15309447,-1.1392103,-0.9648312,-0.35936227
399,-0.8809148,0.8471093,-0.945147,1.380138,-0.7926024,0.13452047,0.021145795,1.3792943,-0.36290973,0.9972057,0.8745739,-0.36472824,0.5633549,0.23661353,0.8773762,-0.5485538,0.35418266,-0.81123745,-0.74945956,0.53962964,-0.34221107,-1.3813425,-0.2541803,-0.19969255,0.87215066,-0.651325,-0.5003144,-0.7326746,-0.9347078,0.5299185,0.502445,0.101383455,0.6192755,-0.7828376,-0.21448605,-0.3288789,-0.52753735,0.45064032,-0.115285344,0.7665397,0.9963941,0.15974079,-1.4908874,-0.36913204,0.6981723,-0.64072937,1.4283507,-0.23121676,0.4832519,0.11312158,-1.5013834,-0.16211244,0.5393385,-0.020645851,0.86779135,1.0036957,0.51994425,0.8754419,-0.20866609,0.4975738,-0.10119122,-0.6367368,-0.41564837,-0.572805,-0.41608122,-0.45252007,0.61679626,0.22902422,-0.13731486,-0.23624846,-1.2358925,0.5642936
400,-0.59661937,-0.256592,-0.968961,-1.6082172,0.47481152,1.3905901,-0.23711188,1.2296618,0.94081104,1.7233772,-1.0391098,-0.011986247,-1.0259749,-0.40263012,0.22856519,-0.04629605,0.40746742,-0.84100914,-0.3115875,0.29498306,1.0576037,-0.39922953,-0.1415721,-0.56670713,1.1592957,0.8346899,0.5977612,-1.5890108,0.6567138,0.17749989,-1.1584145,0.23418398,-0.6943433,-1.0630324,-0.9748714,0.62498915,1.7860241,-0.08875245,-1.2395295,-0.7032988,-1.1824175,0.11712485,-0.0031964432,-0.65851873,-0.28753108,0.053063247,0.83384573,-0.14498997,-1.2598525,0.70181453,-0.13654992,-0.12912676,-1.3560514,-0.60042787,-1.7855774,0.92060596,-0.15834463,-0.6392303,0.3281721,-1.2965057,1.7697681,-0.6220661,1.4890667,-0.43007565,0.33452088,0.26413155,1.2625631,-0.6641674,0.7274058,-0.07829259,-0.83435804,0.93778205
401,-0.6430563,0.6413431,-0.5018651,-0.86318153,0.5859955,-0.11512646,-0.17306389,0.61785275,0.58235186,0.23986863,0.48520336,2.1229553,0.0926557,-0.31535125,2.6809459,0.7539529,-0.85350066,0.7954592,-0.8370368,-1.0078189,-0.7121105,-1.3107519,0.043542184,1.7229091,1.3847495,0.26494625,0.23795988,-1.0571897,-0.017630912,0.055176597,-0.5218659,-1.1326866,-0.22733516,1.0542151,-0.49831536,0.3133035,-1.8510987,0.2874074,-1.8671036,-1.6552616,-0.49317268,-1.2213401,-0.60688096,-0.72810036,-0.46222115,-1.8406113,2.0572903,0.4236813,0.62099457,-1.4108891,-0.062822,0.5129156,-0.98795974,-0.09124099,0.06873926,0.772758,-0.1772342,-1.4603212,1.5836751,1.3161063,-1.2006845,-1.5066257,0.94864404,-0.54886866,1.4775473,0.81846356,0.7339015,-0.31698707,0.067078,0.21041821,0.75546825,-0.7633943
402,-1.1905426,0.4773334,-2.5693543,2.006123,-0.6117943,-1.2499055,-0.52931833,1.7253526,0.26020828,1.7587042,-1.4318362,0.6016563,1.3596467,0.9321171,1.7949426,0.98335123,0.5369801,-0.6888015,0.5869828,-0.5382395,-0.0058771176,-0.17131372,-0.76714396,1.1298859,0.2677927,-0.69662756,0.726179,1.4329962,0.914991,-0.894716,0.85664743,0.41535422,0.64228994,0.023280231,-0.39736092,1.8924667,0.100718796,-0.15680794,-0.72336966,0.6039088,1.349662,-0.0804114,-1.6995974,-0.108818024,0.05609351,-1.6444876,-0.33806655,-0.6889162,-0.69812316,0.82487994,-0.7942756,-0.42979008,0.11229236,-0.23808324,0.3340225,0.16752785,1.0007316,0.91756105,1.3202093,1.2149698,1.229843,0.8971718,0.22828797,-1.0487586,-0.7529651,1.0407721,0.86912817,1.2447139,-1.0708439,0.77021587,1.0446203,0.7286169
403,-0.79223764,-0.20960271,-0.7933681,0.31730613,2.6001003,-0.28798267,0.40580365,-0.885355,-1.4622077,-0.23272677,-0.8265371,-0.54480493,-0.10969934,0.98471564,1.4553808,1.2121037,-0.27733117,-0.60487825,-0.4517754,-0.9434855,0.45457545,-1.6270216,-1.0361918,0.3376898,0.5170567,0.85400254,0.8708992,0.07716996,-0.57919276,0.5587584,-2.3388531,0.04382624,0.52458364,-0.088903144,-0.6801417,0.6953451,0.31807292,0.18364029,-1.0435424,-0.27562678,1.2937292,-0.28005975,0.46692163,-0.017333105,1.5586475,-0.22893234,1.070928,1.5829713,0.053591702,0.09090529,-0.6672805,1.3809698,0.41459385,1.1706846,1.8912258,0.1504044,-2.046391,1.0054145,0.5376821,0.70266527,0.86338496,0.06320233,0.8760963,-2.3557508,-1.1675225,0.64945596,1.1225928,0.88650024,1.4242926,1.7955508,0.93298066,0.72131145
404,-0.29064533,-2.2980642,-0.40779856,2.730149,0.685008,-0.8924916,-0.2782219,1.0733669,-1.4030262,1.2054194,-2.2442605,-0.8608969,-0.16067746,1.4077054,-0.62860155,-1.1475122,-3.0077817,-1.6186593,1.2529908,-0.6767001,-0.7059986,0.7440027,0.08863204,1.7403941,-0.20668824,-1.6272918,-0.5522284,-1.0833228,-1.4810296,-1.6521205,-1.6970454,-1.8981944,0.78900325,-0.18251787,-0.8289629,1.2048974,0.5346151,-1.9447011,0.16981985,0.7665322,2.252671,0.817353,0.26617476,-1.3693889,-3.3713481,0.50951844,1.4347507,1.527715,1.1880187,-4.856906,0.21593459,1.1711866,-0.505854,0.71993256,-0.2950694,-0.19077553,1.1009719,-2.6501656,1.3628962,-1.2703271,1.5123272,0.5387324,1.6134893,-3.485038,0.7770646,0.32172084,-0.32932594,-3.6751947,-0.17664337,-1.2624362,-0.6139482,-1.733933
405,0.23303099,0.9527776,-1.6547903,1.2561164,0.19998673,-0.058304437,0.6078136,-0.2522365,-0.094005466,0.03129901,-0.50103104,1.0393953,0.7210364,0.63901365,0.3606965,-0.13116622,-0.6262569,-1.3671608,0.13998695,-1.072837,-0.8842953,-2.5175548,0.9802708,-0.74210775,0.9608874,0.6770917,0.9158878,1.0975109,-0.22236258,0.63709116,1.0101819,0.09106064,0.6900772,0.83484924,-1.1252322,0.8156903,0.32427123,-0.8324966,-0.9500481,0.5692444,0.579239,1.010523,-0.8725163,-1.5387219,-0.5970157,-1.3674575,0.9783819,-0.71004844,-0.04213213,-0.20984694,-0.76288986,0.8380476,0.35065484,0.42463642,1.0018649,0.35168433,0.87672085,0.986822,0.15486458,-0.18553989,0.6616455,-0.35573655,-1.0381991,-1.7847663,0.19775166,0.7005688,-0.34876975,0.7007397,0.71908724,1.680777,1.0146246,1.0555407
406,0.115080275,-0.099895604,-0.23600015,1.7006578,0.7470604,0.22566941,1.0094616,1.3648366,1.827017,0.69241905,-0.78039724,2.3823786,1.6274884,1.5854275,0.41556942,-0.98412645,-0.45076334,-1.0126417,0.8243652,0.8461761,0.8505676,0.5930685,-0.2184007,-1.2291843,-0.25330073,-0.5573369,1.9911456,-0.6802383,-1.5011722,-1.3408953,-0.4585235,0.3024923,-0.076418824,0.14461745,0.7423721,-0.62557757,-0.5480913,0.3149435,-1.1122422,1.1053586,1.0716597,-0.984857,2.593243,-2.1117892,-1.8494549,-0.21387759,0.9757844,0.2549026,-0.60957956,0.59777707,-1.0875951,-1.0417783,0.14903885,-1.9045197,-0.74690616,0.48792157,1.4921448,-1.3163654,1.5824668,0.6207814,2.7414122,0.16988742,0.7772577,-2.490379,0.36059412,-0.78007257,1.4100561,-1.7807795,-0.96611637,0.7284886,-0.7575868,0.319498
407,-2.0424497,0.8684635,-0.7197248,1.4833688,-1.0770246,-0.13479573,-0.015968911,0.8019749,-0.54622465,0.52725357,-0.8129364,-0.20847197,-1.6327165,0.7519181,0.2754135,0.68040264,-1.0523416,-1.3769667,-3.3980641,-1.3628227,1.1089733,-0.3259635,1.0460815,-1.6219828,0.5383364,0.75102454,-0.09977483,0.91859746,3.428639,-0.42317745,-0.4831176,0.6373837,0.4562475,-0.60494614,0.12766598,0.9885857,0.35683802,-0.7380383,-0.60662,-0.30951145,-2.4317758,2.1305006,-1.6595738,-0.22626926,1.9224494,-0.20205511,2.503098,0.13793205,1.5188954,0.5384573,-2.077193,1.3699257,-0.39761168,2.1284156,-0.4601537,0.013578297,-1.0852742,-0.59454554,0.6064049,-0.46695516,-0.090541,-1.1116717,-0.838687,-1.3944505,-0.16649283,0.6561652,0.67364603,1.8825569,-0.2718466,-0.103689596,-0.27694854,0.8597915
408,-0.5496532,0.3927494,-0.483644,0.87809324,1.7725182,0.4018473,-0.06113832,-1.0075296,0.3608216,-0.043046024,-0.07907288,-0.113246635,-0.84957147,0.3375311,0.2991023,-0.4939194,0.66200435,-1.2787569,-0.16777407,1.1887829,-0.20269473,-0.6566717,0.5887528,0.60593003,1.0660317,-0.5527758,0.52902776,-1.1213703,-0.56468314,-1.5344126,-0.008629037,-0.012458686,0.13922232,-0.46373078,0.5257356,0.29953378,-0.4633976,-1.0194484,-0.4971968,0.2646287,0.34629804,-0.3214826,0.5189597,0.17541032,0.1998696,-1.1946623,1.3452338,0.67834824,0.022535877,-0.21571572,0.55594116,0.15827094,0.87733907,0.5048956,-0.38377103,0.88663983,-0.8235481,0.030781697,-0.64952844,0.86635363,0.55737126,0.24937724,0.086354576,-0.8098808,-0.28631473,-0.1614637,0.12789108,-0.57977456,0.32942045,1.0012583,1.1760459,-0.53218776
